"dataset","generator","task","fold","method","draws","failed","nmse_mean","coverage_90pct","mean_width_90pct","error"
"georgia","forest","geographic_transfer",2,"linear",2,FALSE,0.246090634398958,0.142857142857143,0.610198572763124,""
"georgia","forest","geographic_transfer",2,"polynomial",2,FALSE,0.310855621617595,0.114285714285714,0.540649241373181,""
"georgia","forest","geographic_transfer",2,"gam_covariates",2,FALSE,0.224961456155611,0.257142857142857,0.599369935892778,""
"georgia","forest","geographic_transfer",2,"gam_spatial",2,FALSE,0.206267522512334,0.171428571428571,0.494350407562782,""
"georgia","forest","geographic_transfer",2,"forest",2,FALSE,0.209728645242749,0.171428571428571,0.569025723241043,""
"georgia","forest","geographic_transfer",3,"linear",2,FALSE,0.268620212770019,0.111111111111111,0.468036002010226,""
"georgia","forest","geographic_transfer",3,"polynomial",2,FALSE,0.183710527476275,0.166666666666667,0.432535167130773,""
"georgia","forest","geographic_transfer",3,"gam_covariates",2,FALSE,0.289333686579277,0.0833333333333333,0.308380982566477,""
"georgia","forest","geographic_transfer",3,"gam_spatial",2,FALSE,0.321853695537457,0.0555555555555556,0.115804597181984,""
"georgia","forest","geographic_transfer",3,"forest",2,FALSE,0.151220661784815,0.138888888888889,0.437044061167082,""
"meuse","polynomial","known_network",1,"linear",2,FALSE,0.288356707254083,0.0294117647058824,0.069335111141944,""
"meuse","polynomial","known_network",1,"polynomial",2,FALSE,0.278941906311177,0.0588235294117647,0.0721507454152123,""
"meuse","polynomial","known_network",1,"gam_covariates",2,FALSE,0.315123154677682,0,0.00489435813668156,""
"meuse","polynomial","known_network",1,"gam_spatial",2,FALSE,0.299675884638571,0,0.00842208864283977,""
"meuse","polynomial","known_network",1,"forest",2,FALSE,0.389827570398222,0.0588235294117647,0.0830326594003557,""
"meuse","polynomial","known_network",2,"linear",2,FALSE,0.18613862980631,0.0882352941176471,0.123208552052288,""
"meuse","polynomial","known_network",2,"polynomial",2,FALSE,0.146631276632602,0.0588235294117647,0.121811603142282,""
"meuse","polynomial","known_network",2,"gam_covariates",2,FALSE,0.225678409351649,0.117647058823529,0.152966629324915,""
"meuse","polynomial","known_network",2,"gam_spatial",2,FALSE,0.217616470279463,0.147058823529412,0.134603795490583,""
"meuse","polynomial","known_network",2,"forest",2,FALSE,0.25190404149784,0.117647058823529,0.0482465356955414,""
"meuse","polynomial","known_network",3,"linear",2,FALSE,0.205589139883061,0.0588235294117647,0.108215297419336,""
"meuse","polynomial","known_network",3,"polynomial",2,FALSE,0.132260385908555,0.117647058823529,0.0996570176090176,""
"meuse","polynomial","known_network",3,"gam_covariates",2,FALSE,0.151911851457389,0.147058823529412,0.099578938854714,""
"meuse","polynomial","known_network",3,"gam_spatial",2,FALSE,0.148899500592169,0.0882352941176471,0.0934206056102344,""
"meuse","polynomial","known_network",3,"forest",2,FALSE,0.233255356078133,0.0588235294117647,0.0713390557189057,""
"meuse","polynomial","geographic_transfer",1,"linear",2,FALSE,0.374024595463007,0.0588235294117647,0.0329972250825937,""
"meuse","polynomial","geographic_transfer",1,"polynomial",2,FALSE,0.333906123186503,0.0294117647058824,0.0365330932870145,""
"meuse","polynomial","geographic_transfer",1,"gam_covariates",2,FALSE,0.316895218425962,0,5.6587996432502e-07,""
"meuse","polynomial","geographic_transfer",1,"gam_spatial",2,FALSE,0.304090784857263,0,1.32709577993495e-06,""
"meuse","polynomial","geographic_transfer",1,"forest",2,FALSE,0.39355664188307,0.0588235294117647,0.0672271610059621,""
"meuse","polynomial","geographic_transfer",2,"linear",2,FALSE,0.257930759241508,0.117647058823529,0.184936245419558,""
"meuse","polynomial","geographic_transfer",2,"polynomial",2,FALSE,0.196389067059934,0.205882352941176,0.171239493919962,""
"meuse","polynomial","geographic_transfer",2,"gam_covariates",2,FALSE,0.292197413799441,0.147058823529412,0.1564836455187,""
"meuse","polynomial","geographic_transfer",2,"gam_spatial",2,FALSE,0.289376217973305,0.205882352941176,0.145743939207908,""
"meuse","polynomial","geographic_transfer",2,"forest",2,FALSE,0.269065440026368,0.117647058823529,0.118197461492233,""
"meuse","polynomial","geographic_transfer",3,"linear",2,FALSE,0.199764249206972,0.235294117647059,0.23430155633311,""
"meuse","polynomial","geographic_transfer",3,"polynomial",2,FALSE,0.12490958915278,0.235294117647059,0.210173381452643,""
"meuse","polynomial","geographic_transfer",3,"gam_covariates",2,FALSE,0.148139522043084,0.147058823529412,0.15343389792839,""
"meuse","polynomial","geographic_transfer",3,"gam_spatial",2,FALSE,0.148122897539621,0.147058823529412,0.153426412117091,""
"meuse","polynomial","geographic_transfer",3,"forest",2,FALSE,0.234305796602974,0.176470588235294,0.134782937917669,""
"meuse","forest","known_network",1,"linear",2,FALSE,0.137001498980994,0.323529411764706,0.122068797005745,""
"meuse","forest","known_network",1,"polynomial",2,FALSE,0.134026279435027,0.235294117647059,0.117988055381163,""
"meuse","forest","known_network",1,"gam_covariates",2,FALSE,0.242035007390396,0.0882352941176471,0.108611695870351,""
"meuse","forest","known_network",1,"gam_spatial",2,FALSE,0.242036930084813,0.0882352941176471,0.108612336426594,""
"meuse","forest","known_network",1,"forest",2,FALSE,0.132687090795565,0.264705882352941,0.0929692460069549,""
"meuse","forest","known_network",2,"linear",2,FALSE,0.282861497941232,0,0.0387932895879054,""
"meuse","forest","known_network",2,"polynomial",2,FALSE,0.235903563374459,0,0.0372295643848889,""
"meuse","forest","known_network",2,"gam_covariates",2,FALSE,0.374878172382899,0.0882352941176471,0.0327478503736448,""
"meuse","forest","known_network",2,"gam_spatial",2,FALSE,0.37487221794423,0.0882352941176471,0.0327491147986422,""
"meuse","forest","known_network",2,"forest",2,FALSE,0.169713122111444,0.0882352941176471,0.0737520593680945,""
"meuse","forest","known_network",3,"linear",2,FALSE,0.141035694980338,0.235294117647059,0.0968068697135516,""
"meuse","forest","known_network",3,"polynomial",2,FALSE,0.197561055304491,0.205882352941176,0.0944382088372051,""
"meuse","forest","known_network",3,"gam_covariates",2,FALSE,0.11874026023151,0.117647058823529,0.0887741563465524,""
"meuse","forest","known_network",3,"gam_spatial",2,FALSE,0.144855063677071,0.176470588235294,0.11229319715884,""
"meuse","forest","known_network",3,"forest",2,FALSE,0.146160433911515,0.235294117647059,0.110086808991799,""
"meuse","forest","geographic_transfer",1,"linear",2,FALSE,0.446629279181585,0.117647058823529,0.278402710216948,""
"meuse","forest","geographic_transfer",1,"polynomial",2,FALSE,0.447758115909738,0.0588235294117647,0.250718687463734,""
"meuse","forest","geographic_transfer",1,"gam_covariates",2,FALSE,0.406814886133836,0.205882352941176,0.318721238908614,""
"meuse","forest","geographic_transfer",1,"gam_spatial",2,FALSE,0.406816162917682,0.205882352941176,0.318720621602627,""
"meuse","forest","geographic_transfer",1,"forest",2,FALSE,0.216744651302899,0.352941176470588,0.195012038262722,""
"meuse","forest","geographic_transfer",2,"linear",2,FALSE,0.302340001777406,0.176470588235294,0.115024753773477,""
"meuse","forest","geographic_transfer",2,"polynomial",2,FALSE,0.289349545921044,0.0882352941176471,0.0960968647343416,""
"meuse","forest","geographic_transfer",2,"gam_covariates",2,FALSE,0.442045323409254,0.147058823529412,0.0845519812816019,""
"meuse","forest","geographic_transfer",2,"gam_spatial",2,FALSE,0.44204119634208,0.147058823529412,0.0845534215005692,""
"meuse","forest","geographic_transfer",2,"forest",2,FALSE,0.213968597082809,0.176470588235294,0.0863983013764907,""
"meuse","forest","geographic_transfer",3,"linear",2,FALSE,0.231657545641127,0.176470588235294,0.185330842912031,""
"meuse","forest","geographic_transfer",3,"polynomial",2,FALSE,0.285680253785203,0.294117647058824,0.170472125768808,""
"meuse","forest","geographic_transfer",3,"gam_covariates",2,FALSE,0.176975514169497,0.352941176470588,0.16534934079015,""
"meuse","forest","geographic_transfer",3,"gam_spatial",2,FALSE,0.180575185416407,0.205882352941176,0.171367322858804,""
"meuse","forest","geographic_transfer",3,"forest",2,FALSE,0.162066745700035,0.205882352941176,0.124055568346788,""
